date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/13/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,18745180.0,643896933.0,6.55,2021-01-13
1/13/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,2769567.0,641957934.93,6.53,2021-01-13
1/13/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3405211.0,573471584.51,5.84,2021-01-13
1/13/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2717981.0,526853437.04,5.36,2021-01-13
1/13/2021,ARKG,CAREDX INC,CDNA,14167L103,4592594.0,387247526.08,3.94,2021-01-13
1/13/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3280529.0,371651130.41,3.78,2021-01-13
1/13/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,722682.0,369940915.8,3.76,2021-01-13
1/13/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,2325114.0,338001822.18,3.44,2021-01-13
1/13/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,6653722.0,336877944.86,3.43,2021-01-13
1/13/2021,ARKG,INVITAE CORP,NVTA,46185L103,6180483.0,317491411.71,3.23,2021-01-13
1/13/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,6783420.0,298606148.4,3.04,2021-01-13
1/13/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1234432.0,280339507.2,2.85,2021-01-13
1/13/2021,ARKG,PERSONALIS INC,PSNL,71535D106,6739994.0,275867954.42,2.81,2021-01-13
1/13/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3935339.0,257016990.09,2.62,2021-01-13
1/13/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2640997.0,246431430.07,2.51,2021-01-13
1/13/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,12329881.0,222677650.86,2.27,2021-01-13
1/13/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8710400.0,202778112.0,2.06,2021-01-13
1/13/2021,ARKG,INCYTE CORP,INCY,45337C102,2015462.0,186913945.88,1.9,2021-01-13
1/13/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,106455.0,186003498.75,1.89,2021-01-13
1/13/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,6036351.0,176623630.26,1.8,2021-01-13
1/13/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2056100.0,172116131.0,1.75,2021-01-13
1/13/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2339285.0,171048519.2,1.74,2021-01-13
1/13/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2178866.0,165615604.66,1.69,2021-01-13
1/13/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,2714302.0,161908114.3,1.65,2021-01-13
1/13/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,1578015.0,139654327.5,1.42,2021-01-13
1/13/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1812076.0,132825170.8,1.35,2021-01-13
1/13/2021,ARKG,ACCOLADE INC,ACCD,00437E102,2758740.0,131509135.8,1.34,2021-01-13
1/13/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1279796.0,125343220.24,1.28,2021-01-13
1/13/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,421690.0,118916580.0,1.21,2021-01-13
1/13/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1747401.0,110942489.49,1.13,2021-01-13
1/13/2021,ARKG,MORGAN STANLEY GOVT INSTL 8035,,X9USDMORS,109414170.07,109414170.07,1.11,2021-01-13
1/13/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,214311.0,107521971.81,1.09,2021-01-13
1/13/2021,ARKG,VERACYTE INC,VCYT,92337F107,2154080.0,107596296.0,1.09,2021-01-13
1/13/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,603278.0,105887354.56,1.08,2021-01-13
1/13/2021,ARKG,CODEXIS INC,CDXS,192005106,4480844.0,104403665.2,1.06,2021-01-13
1/13/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1157296.0,100939357.12,1.03,2021-01-13
1/13/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,611166.0,97395413.76,0.99,2021-01-13
1/13/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,1504775.0,97404085.75,0.99,2021-01-13
1/13/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3552954.0,91879390.44,0.93,2021-01-13
1/13/2021,ARKG,PHREESIA INC,PHR,71944F106,1488317.0,90236659.71,0.92,2021-01-13
1/13/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,8619409.0,89124689.06,0.91,2021-01-13
1/13/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1152860.0,82683119.2,0.84,2021-01-13
1/13/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,5721282.0,76722391.62,0.78,2021-01-13
1/13/2021,ARKG,CERUS CORP,CERS,157085101,8154380.0,60668587.2,0.62,2021-01-13
1/13/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,3159384.0,38702454.0,0.39,2021-01-13
1/13/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,884354.0,37585045.0,0.38,2021-01-13
1/13/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,3109907.0,34084580.72,0.35,2021-01-13
1/13/2021,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,543195101,1705645.0,34112900.0,0.35,2021-01-13
1/13/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3836111.0,31072499.1,0.32,2021-01-13
