date,fund,company,ticker,cusip,shares,market value($),weight(%),fecha
1/26/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3275717.0,937608476.91,8.33,2021-01-26
1/26/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3694364.0,601516346.48,5.34,2021-01-26
1/26/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,18192363.0,598164895.44,5.31,2021-01-26
1/26/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,822398.0,447466751.8,3.97,2021-01-26
1/26/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3147659.0,443945825.36,3.94,2021-01-26
1/26/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,9176509.0,419366461.3,3.72,2021-01-26
1/26/2021,ARKG,CAREDX INC,CDNA,14167L103,5225412.0,412598531.52,3.66,2021-01-26
1/26/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2307223.0,391143515.19,3.47,2021-01-26
1/26/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1627282.0,386707294.48,3.43,2021-01-26
1/26/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,19325834.0,351343662.12,3.12,2021-01-26
1/26/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,3652129.0,350385256.26,3.11,2021-01-26
1/26/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,7570657.0,337727008.77,3.0,2021-01-26
1/26/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3732592.0,333357791.52,2.96,2021-01-26
1/26/2021,ARKG,INVITAE CORP,NVTA,46185L103,6180483.0,297590256.45,2.64,2021-01-26
1/26/2021,ARKG,PERSONALIS INC,PSNL,71535D106,6739994.0,286247545.18,2.54,2021-01-26
1/26/2021,ARKG,INCYTE CORP,INCY,45337C102,2855748.0,283832793.72,2.52,2021-01-26
1/26/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3935339.0,255757681.61,2.27,2021-01-26
1/26/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,121104.0,231060376.8,2.05,2021-01-26
1/26/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,3532022.0,220822015.44,1.96,2021-01-26
1/26/2021,ARKG,ACCOLADE INC,ACCD,00437E102,3862508.0,206953178.64,1.84,2021-01-26
1/26/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8710400.0,196071104.0,1.74,2021-01-26
1/26/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2568700.0,182300639.0,1.62,2021-01-26
1/26/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,6036351.0,181754528.61,1.61,2021-01-26
1/26/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2701296.0,174071514.24,1.55,2021-01-26
1/26/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,599190.0,175095301.8,1.55,2021-01-26
1/26/2021,ARKG,BERKELEY LIGHTS INC,BLI,084310101,2339427.0,171292844.94,1.52,2021-01-26
1/26/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,1795437.0,167783587.65,1.49,2021-01-26
1/26/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1771641.0,159040212.57,1.41,2021-01-26
1/26/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,312438.0,158665389.54,1.41,2021-01-26
1/26/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1642736.0,152199490.4,1.35,2021-01-26
1/26/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,856089.0,147033285.75,1.31,2021-01-26
1/26/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2178866.0,139992140.5,1.24,2021-01-26
1/26/2021,ARKG,CODEXIS INC,CDXS,192005106,5196294.0,128556313.56,1.14,2021-01-26
1/26/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,1988210.0,123547369.4,1.1,2021-01-26
1/26/2021,ARKG,VERACYTE INC,VCYT,92337F107,2154080.0,113239985.6,1.01,2021-01-26
1/26/2021,ARKG,PHREESIA INC,PHR,71944F106,1693403.0,112916112.04,1.0,2021-01-26
